1,791.83,596.11,0
2,691.25,566.36,0
3,885.92,708.2,0
4,846.0,730.92,0
5,774.67,655.96,0
6,812.33,666.09,0
7,878.83,731.9,0
8,847.58,709.47,0
9,869.83,729.87,0
10,883.67,757.41,0
11,826.33,693.48,0
12,896.33,710.05,0
13,876.33,728.89,0
14,810.08,702.52,0
15,879.08,738.61,0
16,922.58,768.04,0
17,815.25,693.75,0
18,866.75,708.21,0
19,867.58,747.21,0
20,855.0,706.31,0
21,858.42,720.65,0
22,920.25,749.26,0
23,1010.08,837.77,0
24,879.17,762.82,0
25,839.17,730.18,0
26,883.25,724.46,0
27,789.25,686.64,0
28,906.0,730.17,0
29,882.17,743.1,0
30,879.58,750.58,0
31,830.08,709.23,0
32,873.33,754.2,0
33,822.33,706.5,0
34,888.58,720.7,0
35,869.92,746.01,0
36,963.0,807.18,0
37,856.58,730.47,0
38,892.25,733.31,0
39,906.75,684.67,0
40,853.17,721.38,0
41,858.5,702.68,0
42,882.5,714.12,0
43,927.33,779.59,0
44,824.08,700.52,0
45,858.75,739.8,0
46,886.08,724.37,0
47,889.17,766.0,0
48,803.25,671.66,0
49,925.58,808.35,0
50,788.67,689.37,0
51,875.83,736.23,0
52,915.33,780.64,0
53,968.08,822.97,0
54,882.0,746.72,0
55,896.08,745.14,0
56,793.75,669.22,0
57,891.83,742.93,0
58,868.5,707.54,0
59,886.75,734.76,0
60,860.08,725.28,0
61,847.83,725.21,0
62,855.33,705.24,0
63,888.17,731.59,0
64,843.75,719.36,0
65,836.25,707.84,0
66,931.42,748.64,0
67,901.25,730.39,0
68,835.17,709.3,0
69,828.25,676.22,0
70,851.08,703.2,0
71,940.08,795.44,0
72,845.75,730.63,0
73,855.58,744.09,0
74,864.75,741.64,0
75,954.0,809.1,0
76,867.67,739.21,0
77,785.92,669.33,0
78,981.58,849.53,0
79,963.83,854.02,0
80,853.92,728.58,0
81,957.42,824.04,0
82,916.75,810.62,0
83,887.17,723.89,0
84,905.92,787.06,0
85,908.25,777.62,0
86,907.42,795.5,0
87,969.42,840.85,0
88,870.83,744.6,0
89,954.67,809.47,0
90,913.25,769.93,0
91,875.42,744.01,0
92,915.17,796.68,0
93,874.75,740.61,0
94,943.58,796.88,0
95,931.17,812.45,0
96,889.17,677.17,0
97,863.67,752.92,0
98,846.42,731.84,0
99,985.08,819.06,0
100,897.33,782.58,0
101,890.33,773.8,0
102,857.75,747.5,0
103,900.67,763.2,0
104,854.67,724.6,0
105,932.83,767.51,0
106,860.58,745.51,0
107,861.83,717.91,0
108,841.0,720.77,0
109,974.58,829.37,0
110,925.42,752.51,0
111,867.33,728.88,0
112,978.5,822.85,0
113,864.75,688.65,0
114,852.5,734.08,0
115,974.33,823.26,0
116,858.08,731.22,0
117,827.5,686.34,0
118,875.33,747.95,0
119,841.58,704.28,0
120,947.67,781.15,0
121,915.67,755.26,0
122,923.25,799.08,0
123,941.58,797.47,0
124,949.67,778.7,0
125,841.75,737.59,0
126,824.75,704.65,0
127,983.42,842.05,0
128,974.0,809.11,0
129,902.75,756.41,0
130,910.0,775.35,0
131,888.58,736.87,0
132,923.17,771.73,0
133,910.17,772.24,0
134,884.75,727.13,0
135,837.83,712.89,0
136,954.58,770.56,0
137,900.75,733.41,0
138,1001.58,833.58,0
139,885.92,773.34,0
140,988.25,824.17,0
141,872.75,735.62,0
142,951.92,810.4,0
143,944.42,804.43,0
144,952.75,797.38,0
145,901.58,782.01,0
146,981.67,814.15,0
147,901.75,773.0,0
148,861.92,752.41,0
149,871.33,735.86,0
150,865.5,744.96,0
151,817.83,711.3,0
152,844.83,717.87,0
153,1028.83,878.24,0
154,921.92,775.69,0
155,1009.0,859.79,0
156,891.33,772.92,0
157,908.33,793.28,0
158,895.83,760.8,0
159,916.08,786.8,0
160,995.58,875.59,0
161,949.42,810.82,0
162,885.25,764.74,0
163,872.08,765.82,0
164,853.25,691.35,0
165,990.25,844.76,0
166,801.5,688.35,0
167,937.92,785.93,0
168,879.42,700.43,0
169,908.58,814.55,0
170,962.25,795.9,0
171,910.17,805.91,0
172,902.83,771.76,0
173,963.67,809.69,0
174,911.67,791.43,0
175,909.0,769.98,0
176,868.25,716.66,0
177,1004.42,812.82,0
178,991.58,859.41,0
179,886.25,720.27,0
180,955.0,811.66,0
181,946.92,829.13,0
182,916.0,805.68,0
183,901.83,782.61,0
184,882.75,802.24,0
185,940.42,762.43,0
186,911.33,790.77,0
187,863.17,737.54,0
188,922.25,814.91,0
189,845.33,694.35,0
190,836.08,729.25,0
191,990.83,889.55,0
192,975.5,850.7,0
193,898.5,764.77,0
194,985.75,832.15,0
195,957.92,817.34,0
196,992.83,831.25,0
197,936.42,806.14,0
198,871.58,738.67,0
199,925.08,783.65,0
200,913.58,796.46,0
201,920.25,797.73,0
202,875.75,744.6,0
203,954.5,827.32,0
204,938.83,816.03,0
205,1014.0,902.32,0
206,890.75,798.81,0
207,877.08,761.59,0
208,978.5,856.38,0
209,908.75,778.65,0
210,1048.08,878.64,0
211,1020.17,836.92,0
212,936.5,795.23,0
213,967.17,832.71,0
214,981.92,827.51,0
215,899.33,763.61,0
216,997.17,872.41,0
