1,2986.54,2654.29,15000
2,2965.87,2809.43,15000
3,2927.88,2859.01,15000
4,3012.02,2948.77,15000
5,2985.58,2920.99,15000
6,3023.08,2890.99,15000
7,3032.21,2961.46,15000
8,2968.75,2858.0,15000
9,2989.42,2875.45,15000
10,2970.19,2848.77,15000
11,3116.35,2960.78,15000
12,3039.42,2952.08,15000
13,3115.87,2971.78,15000
14,3079.33,2955.05,15000
15,3071.15,2885.32,15000
16,3184.13,3018.62,15000
17,3025.48,2901.76,15000
18,3147.6,2949.26,15000
19,3062.02,2914.03,15000
20,3166.35,2994.94,15000
21,3182.21,2965.77,15000
22,3118.75,2996.04,15000
23,3043.75,2911.98,15000
24,3063.94,2932.02,15000
25,3116.83,2958.91,15000
26,3081.25,2934.1,15000
27,3089.9,2974.74,15000
28,3151.92,2994.49,15000
29,3069.23,2901.29,15000
30,3072.12,2943.99,15000
31,3011.06,2891.97,15000
32,3213.46,3013.45,15000
33,3124.04,2988.64,15000
34,3105.77,2992.42,15000
35,3179.33,3044.21,15000
36,3234.62,3036.49,15000
37,3167.79,3017.47,15000
38,3112.5,2980.24,15000
39,3173.56,2986.21,15000
40,3081.25,2932.01,15000
41,3148.08,2987.21,15000
42,3158.65,2976.54,15000
43,3135.1,2985.0,15000
44,3150.0,3007.84,15000
45,3194.23,3056.96,15000
46,3239.42,3035.81,15000
47,3164.9,3029.63,15000
48,3240.38,3076.04,15000
49,3205.77,3035.55,15000
50,3145.67,2994.19,15000
51,3182.21,3051.56,15000
52,3189.9,3011.82,15000
53,3212.02,3075.75,15000
54,3218.75,3046.66,15000
55,3161.54,2997.05,15000
56,3170.67,3011.23,15000
57,3144.23,3010.32,15000
58,3230.77,3067.57,15000
59,3204.33,3058.58,15000
60,3247.12,3052.63,15000
61,3248.08,3073.09,15000
62,3157.21,3003.25,15000
63,3252.4,3024.93,15000
64,3147.6,3005.95,15000
65,3199.04,3016.37,15000
66,3182.21,3039.3,15000
67,3162.02,3002.31,15000
68,3248.56,3013.12,15000
69,3187.98,3076.19,15000
70,3188.94,3068.04,15000
71,3232.21,3069.56,15000
72,3237.5,3104.09,15000
73,3194.71,3059.73,15000
74,3237.02,3076.25,15000
75,3153.85,3021.0,15000
76,3257.69,3120.67,15000
77,3236.54,3093.94,15000
78,3212.02,3068.85,15000
